cnpj,situacao_atual,razao_social,SETOR,CNAE PRIMARIO,Porte,Municipio,SESI,SENAI,CNPJ_NORMALIZADO,CNAE_DIVISAO,EH_INDUSTRIA,CNPJ_BASICO,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,SEBRAE_cnpj,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE,SEBRAE_ELEGIVEL,SEBRAE_OPORTUNIDADE_ORIGINAL,STATUS_SEBRAE,SEBRAE_OPORTUNIDADE,OPORTUNIDADE_SEBRAE,OPORTUNIDADE_SESI,OPORTUNIDADE_SENAI,OPORTUNIDADE_GERAL,OPORTUNIDADE_CROSS_SELL
2548171000185,ATIVA,INDUSTRIA E COMERCIO DE CARROCERIAS ARAPIRACA LTDA,INDÚSTRIA,"Fabricacao de cabines, carrocerias e reboques para caminhoes",MICRO EMPRESA,Arapiraca,,,02548171000185,10,True,02548171,False,False,False,SEM RELACIONAMENTO,2548171000185.0,ATIVA,INDUSTRIA E COMERCIO DE CARROCERIAS ARAPIRACA LTDA,INDÚSTRIA,"Fabricacao de cabines, carrocerias e reboques para caminhoes",MICRO EMPRESA,Arapiraca,,,2930-1/01,2930101.0,29.0,C,Industria de transformacao,"Veiculos automotores, reboques e carrocerias",True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
683521000190,ATIVA,EDER ARAUJO SILVA,INDÚSTRIA,Fabricacao de embalagens de material plastico,MICRO EMPRESA,Arapiraca,,,00683521000190,10,True,00683521,False,False,False,SEM RELACIONAMENTO,683521000190.0,ATIVA,EDER ARAUJO SILVA,INDÚSTRIA,Fabricacao de embalagens de material plastico,MICRO EMPRESA,Arapiraca,,,2222-6/00,2222600.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
63098044000116,ATIVA,C E LIRA DA SILVA CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,63098044000116,0,True,63098044,False,False,False,SEM RELACIONAMENTO,63098044000116.0,ATIVA,C E LIRA DA SILVA CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
49914551000150,ATIVA,F S DE OLIVEIRA CONSTRUCOES,INDÚSTRIA,"Obras de urbanizacao - ruas, pracas e calcadas",MICRO EMPRESA,Arapiraca,,,49914551000150,0,True,49914551,False,False,False,SEM RELACIONAMENTO,49914551000150.0,ATIVA,F S DE OLIVEIRA CONSTRUCOES,INDÚSTRIA,"Obras de urbanizacao - ruas, pracas e calcadas",MICRO EMPRESA,Arapiraca,,,4213-8/00,4213800.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
17082971000120,ATIVA,JL MARMORES E GRANITOS LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",PEQUENO PORTE,Arapiraca,,,17082971000120,0,True,17082971,False,False,False,SEM RELACIONAMENTO,17082971000120.0,ATIVA,JL MARMORES E GRANITOS LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",PEQUENO PORTE,Arapiraca,,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
46625603000180,ATIVA,R V DA SILVA SUCATAS,INDÚSTRIA,Coleta de residuos nao perigosos,MICRO EMPRESA,Arapiraca,,,46625603000180,0,True,46625603,False,False,False,SEM RELACIONAMENTO,46625603000180.0,ATIVA,R V DA SILVA SUCATAS,INDÚSTRIA,Coleta de residuos nao perigosos,MICRO EMPRESA,Arapiraca,,,3811-4/00,3811400.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
55256181000103,ATIVA,VENANCIO CONSTRUTORA E INCORPORADORA LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Arapiraca,,,55256181000103,0,True,55256181,False,False,False,SEM RELACIONAMENTO,55256181000103.0,ATIVA,VENANCIO CONSTRUTORA E INCORPORADORA LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Arapiraca,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
40651434000176,ATIVA,AILSON O. ALMEIDA,INDÚSTRIA,Provedores de acesso as redes de comunicacoes,MICRO EMPRESA,Arapiraca,40651434000176.0,,40651434000176,0,True,40651434,True,False,False,SOMENTE SESI,40651434000176.0,ATIVA,AILSON O. ALMEIDA,INDÚSTRIA,Provedores de acesso as redes de comunicacoes,MICRO EMPRESA,Arapiraca,40651434000176.0,,6190-6/01,6190601.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,NÃO,SIM,CLIENTE,SENAI
39818358000161,ATIVA,ANDRE FERREIRA DE LIMA 08513041416,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Arapiraca,,,39818358000161,0,True,39818358,False,False,False,SEM RELACIONAMENTO,39818358000161.0,ATIVA,ANDRE FERREIRA DE LIMA 08513041416,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Arapiraca,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
59370055000136,ATIVA,GAC RECICLAVEIS LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,MICRO EMPRESA,Arapiraca,,,59370055000136,0,True,59370055,False,False,False,SEM RELACIONAMENTO,59370055000136.0,ATIVA,GAC RECICLAVEIS LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,MICRO EMPRESA,Arapiraca,,,3811-4/00,3811400.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
5817940000191,ATIVA,ESTOFADOS CHARME FABRICACAO DE MOVEIS LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Arapiraca,,,05817940000191,10,True,05817940,False,False,False,SEM RELACIONAMENTO,5817940000191.0,ATIVA,ESTOFADOS CHARME FABRICACAO DE MOVEIS LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Arapiraca,,,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
53755312000171,ATIVA,AGRESTE CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,53755312000171,0,True,53755312,False,False,False,SEM RELACIONAMENTO,53755312000171.0,ATIVA,AGRESTE CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
30331337000142,ATIVA,COOPERATIVA DOS PRODUTORES RURAIS DA AGRICULTURA FAMILIAR DO AGRESTE,INDÚSTRIA,Preparacao do leite,DEMAIS,Arapiraca,,,30331337000142,10,True,30331337,False,False,False,SEM RELACIONAMENTO,30331337000142.0,ATIVA,COOPERATIVA DOS PRODUTORES RURAIS DA AGRICULTURA FAMILIAR DO AGRESTE,INDÚSTRIA,Preparacao do leite,DEMAIS,Arapiraca,,,1051-1/00,1051100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
49926565000193,ATIVA,K R S SILVA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,49926565000193,0,True,49926565,False,False,False,SEM RELACIONAMENTO,49926565000193.0,ATIVA,K R S SILVA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
50073772000121,ATIVA,R AVELINO DOS SANTOS,INDÚSTRIA,Outras atividades de telecomunicacoes nao especificadas anteriormente,MICRO EMPRESA,Arapiraca,,,50073772000121,0,True,50073772,False,False,False,SEM RELACIONAMENTO,50073772000121.0,ATIVA,R AVELINO DOS SANTOS,INDÚSTRIA,Outras atividades de telecomunicacoes nao especificadas anteriormente,MICRO EMPRESA,Arapiraca,,,6190-6/99,6190699.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
13059313000167,ATIVA,RM INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",PEQUENO PORTE,Arapiraca,,13059313000167.0,13059313000167,10,True,13059313,False,True,False,SOMENTE SENAI,13059313000167.0,ATIVA,RM INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",PEQUENO PORTE,Arapiraca,,13059313000167.0,2330-3/01,2330301.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,NÃO,CLIENTE,SESI
47083062000178,ATIVA,CAMILA DOS SANTOS EMPREENDIMENTOS,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,47083062000178,0,True,47083062,False,False,False,SEM RELACIONAMENTO,47083062000178.0,ATIVA,CAMILA DOS SANTOS EMPREENDIMENTOS,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
39888764000109,ATIVA,MIGUEZIM DO BRASIL LTDA,INDÚSTRIA,Fabricacao de aguardente de cana de acucar,DEMAIS,Arapiraca,,,39888764000109,10,True,39888764,False,False,False,SEM RELACIONAMENTO,39888764000109.0,ATIVA,MIGUEZIM DO BRASIL LTDA,INDÚSTRIA,Fabricacao de aguardente de cana de acucar,DEMAIS,Arapiraca,,,1111-9/01,1111901.0,11.0,C,Industria de transformacao,Bebidas,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
61530873000109,ATIVA,GARBO CONSTRUTORA & EMPREENDIMENTOS LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,61530873000109,0,True,61530873,False,False,False,SEM RELACIONAMENTO,61530873000109.0,ATIVA,GARBO CONSTRUTORA & EMPREENDIMENTOS LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
5817940000272,ATIVA,ESTOFADOS CHARME FABRICACAO DE MOVEIS LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Arapiraca,,,05817940000272,10,True,05817940,False,False,False,SEM RELACIONAMENTO,5817940000272.0,ATIVA,ESTOFADOS CHARME FABRICACAO DE MOVEIS LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Arapiraca,,,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
56932467000124,ATIVA,CHECKAUTO AUTO CENTER LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Arapiraca,,,56932467000124,10,True,56932467,False,False,False,SEM RELACIONAMENTO,56932467000124.0,ATIVA,CHECKAUTO AUTO CENTER LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Arapiraca,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
35247411000241,ATIVA,HOLDING PATRIMONIAL LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Arapiraca,,,35247411000241,0,True,35247411,False,False,False,SEM RELACIONAMENTO,35247411000241.0,ATIVA,HOLDING PATRIMONIAL LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Arapiraca,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
34131450000135,ATIVA,34.131.450 CRISTIANO DA SILVA DE ALMEIDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Arapiraca,,,34131450000135,0,True,34131450,False,False,False,SEM RELACIONAMENTO,34131450000135.0,ATIVA,34.131.450 CRISTIANO DA SILVA DE ALMEIDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Arapiraca,,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
38561740000170,ATIVA,INCORPORADORA FARIAS E LOPES LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Arapiraca,,,38561740000170,0,True,38561740,False,False,False,SEM RELACIONAMENTO,38561740000170.0,ATIVA,INCORPORADORA FARIAS E LOPES LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Arapiraca,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
55561387000147,ATIVA,USIBEN RENTAL LTDA,INDÚSTRIA,Tratamento e disposicao de residuos nao perigosos,MICRO EMPRESA,Arapiraca,,,55561387000147,0,True,55561387,False,False,False,SEM RELACIONAMENTO,55561387000147.0,ATIVA,USIBEN RENTAL LTDA,INDÚSTRIA,Tratamento e disposicao de residuos nao perigosos,MICRO EMPRESA,Arapiraca,,,3821-1/00,3821100.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
55903198000105,ATIVA,TORETTO CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Arapiraca,,,55903198000105,0,True,55903198,False,False,False,SEM RELACIONAMENTO,55903198000105.0,ATIVA,TORETTO CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
6304701000109,ATIVA,JOSE A F VEIGA LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Arapiraca,,,06304701000109,10,True,06304701,False,False,False,SEM RELACIONAMENTO,6304701000109.0,ATIVA,JOSE A F VEIGA LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Arapiraca,,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
21806147000143,ATIVA,ALEXANDRE FERREIRA DO NASCIMENTO 11774949733,INDÚSTRIA,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",MICRO EMPRESA,Arapiraca,,,21806147000143,10,True,21806147,False,False,False,SEM RELACIONAMENTO,21806147000143.0,ATIVA,ALEXANDRE FERREIRA DO NASCIMENTO 11774949733,INDÚSTRIA,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",MICRO EMPRESA,Arapiraca,,,2330-3/99,2330399.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
9628751000121,ATIVA,CIDEL COMERCIO E INDUSTRIA DE ESTANTES LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de metal,MICRO EMPRESA,Arapiraca,,,09628751000121,10,True,09628751,False,False,False,SEM RELACIONAMENTO,9628751000121.0,ATIVA,CIDEL COMERCIO E INDUSTRIA DE ESTANTES LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de metal,MICRO EMPRESA,Arapiraca,,,3102-1/00,3102100.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
35247411000160,ATIVA,HOLDING PATRIMONIAL LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Arapiraca,,,35247411000160,0,True,35247411,False,False,False,SEM RELACIONAMENTO,35247411000160.0,ATIVA,HOLDING PATRIMONIAL LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Arapiraca,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
62979650000188,ATIVA,62.979.650 AUDEMIR DE OLIVEIRA SILVA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Arapiraca,,,62979650000188,10,True,62979650,False,False,False,SEM RELACIONAMENTO,62979650000188.0,ATIVA,62.979.650 AUDEMIR DE OLIVEIRA SILVA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Arapiraca,,,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
22490303000172,ATIVA,GILVAN REGIS DE LIMA 11855876400,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Arapiraca,,,22490303000172,10,True,22490303,False,False,False,SEM RELACIONAMENTO,22490303000172.0,ATIVA,GILVAN REGIS DE LIMA 11855876400,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Arapiraca,,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
41650308000160,ATIVA,CESAR E ELENICE LTDA,INDÚSTRIA,Fabricacao de produtos diversos nao especificados anteriormente,MICRO EMPRESA,Arapiraca,,,41650308000160,10,True,41650308,False,False,False,SEM RELACIONAMENTO,41650308000160.0,ATIVA,CESAR E ELENICE LTDA,INDÚSTRIA,Fabricacao de produtos diversos nao especificados anteriormente,MICRO EMPRESA,Arapiraca,,,3299-0/99,3299099.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
58688241000155,ATIVA,A DE S SANTOS,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Arapiraca,,,58688241000155,10,True,58688241,False,False,False,SEM RELACIONAMENTO,58688241000155.0,ATIVA,A DE S SANTOS,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Arapiraca,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
48670359000100,ATIVA,J S MANUTENCOES LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Arapiraca,,,48670359000100,0,True,48670359,False,False,False,SEM RELACIONAMENTO,48670359000100.0,ATIVA,J S MANUTENCOES LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Arapiraca,,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
52821346000154,ATIVA,T M DE OLIVEIRA CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Arapiraca,,,52821346000154,0,True,52821346,False,False,False,SEM RELACIONAMENTO,52821346000154.0,ATIVA,T M DE OLIVEIRA CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
12439428000114,ATIVA,MANDACARU INCORPORADORA LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Arapiraca,,,12439428000114,0,True,12439428,False,False,False,SEM RELACIONAMENTO,12439428000114.0,ATIVA,MANDACARU INCORPORADORA LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Arapiraca,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
3408165000195,ATIVA,ALEXSANDRO RAMOS DE OLIVEIRA,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,MICRO EMPRESA,Arapiraca,,,03408165000195,10,True,03408165,False,False,False,SEM RELACIONAMENTO,3408165000195.0,ATIVA,ALEXSANDRO RAMOS DE OLIVEIRA,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,MICRO EMPRESA,Arapiraca,,,1091-1/00,1091100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
37610294000183,ATIVA,ROZIELSON GALDINO DOS SANTOS 04235216406,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,MICRO EMPRESA,Arapiraca,,,37610294000183,10,True,37610294,False,False,False,SEM RELACIONAMENTO,37610294000183.0,ATIVA,ROZIELSON GALDINO DOS SANTOS 04235216406,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,MICRO EMPRESA,Arapiraca,,,1091-1/00,1091100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
